75CSV  	
// AQ6375 OPTICAL SPECTRUM ANALYZER //                  
25
"CTRWL",1545.000000
"SPAN", 100.000000
"START WL",1495.000000
"STOP WL",1595.000000
"WLFREQ", 0
"REFL",+10.0
"LSCL",10.0
"RESLN",0.050
"AVG",   1
"SMPLAUTO",      0
"SMPL",      10000
"SMPLINTVL",0.0100
"MID"
"MEAS"
"LSUNT",1
"NMSKH","OFF"
"RESCOR",0
"RESPARM", 9467
"FREQPARM", 9467
"WNUMPARM", 9467





"[TRACE DATA]"
1495.0000, -52.150
1495.0100, -51.388
1495.0200, -52.023
1495.0300, -51.870
1495.0400, -51.833
1495.0500, -50.367
1495.0600, -51.475
1495.0700, -50.940
1495.0800, -51.659
1495.0900, -50.674
1495.1000, -51.741
1495.1100, -51.394
1495.1200, -52.656
1495.1300, -51.823
1495.1400, -51.054
1495.1500, -50.949
1495.1600, -52.067
1495.1700, -52.711
1495.1800, -52.609
1495.1900, -50.965
1495.2000, -51.682
1495.2100, -49.783
1495.2200, -49.842
1495.2300, -50.989
1495.2400, -51.015
1495.2500, -51.120
1495.2600, -51.802
1495.2700, -51.701
1495.2800, -51.642
1495.2900, -50.969
1495.3000, -52.831
1495.3100, -50.584
1495.3200, -53.579
1495.3300, -51.148
1495.3400, -51.161
1495.3500, -51.181
1495.3600, -51.875
1495.3700, -53.697
1495.3800, -51.276
1495.3900, -52.903
1495.4000, -51.014
1495.4100, -50.284
1495.4200, -51.654
1495.4300, -53.524
1495.4400, -51.717
1495.4500, -51.828
1495.4600, -51.417
1495.4700, -51.091
1495.4800, -51.261
1495.4900, -50.629
1495.5001, -50.340
1495.5101, -51.303
1495.5201, -51.583
1495.5301, -51.887
1495.5401, -51.553
1495.5501, -50.473
1495.5601, -50.753
1495.5701, -51.167
1495.5801, -51.198
1495.5901, -51.179
1495.6001, -50.229
1495.6101, -51.202
1495.6201, -53.093
1495.6301, -51.803
1495.6401, -51.324
1495.6501, -52.197
1495.6601, -51.808
1495.6701, -50.875
1495.6801, -52.656
1495.6901, -51.014
1495.7001, -50.790
1495.7101, -51.175
1495.7201, -50.591
1495.7301, -51.953
1495.7401, -50.077
1495.7501, -49.374
1495.7601, -51.084
1495.7701, -51.090
1495.7801, -51.185
1495.7901, -52.021
1495.8001, -52.851
1495.8101, -50.634
1495.8201, -51.222
1495.8301, -52.622
1495.8401, -51.357
1495.8501, -50.759
1495.8601, -53.092
1495.8701, -51.986
1495.8801, -52.067
1495.8901, -50.571
1495.9001, -50.352
1495.9101, -51.266
1495.9201, -50.413
1495.9301, -51.138
1495.9401, -50.040
1495.9501, -51.529
1495.9601, -51.887
1495.9701, -51.110
1495.9801, -51.243
1495.9901, -51.796
1496.0001, -51.580
1496.0101, -49.617
1496.0201, -51.838
1496.0301, -51.576
1496.0401, -50.335
1496.0501, -50.425
1496.0601, -52.110
1496.0701, -50.411
1496.0801, -53.550
1496.0901, -52.165
1496.1001, -52.219
1496.1101, -50.848
1496.1201, -51.591
1496.1301, -51.723
1496.1401, -53.004
1496.1501, -52.157
1496.1601, -52.121
1496.1701, -51.389
1496.1801, -51.404
1496.1901, -52.875
1496.2001, -51.232
1496.2101, -50.856
1496.2201, -51.819
1496.2301, -51.708
1496.2401, -52.048
1496.2501, -51.378
1496.2601, -51.525
1496.2701, -51.846
1496.2801, -51.843
1496.2901, -51.654
1496.3001, -49.526
1496.3101, -50.366
1496.3201, -52.016
1496.3301, -50.891
1496.3401, -50.973
1496.3501, -51.247
1496.3601, -53.913
1496.3701, -51.163
1496.3801, -50.795
1496.3901, -51.700
1496.4001, -51.268
1496.4101, -51.581
1496.4201, -51.291
1496.4301, -52.307
1496.4401, -51.699
1496.4501, -53.302
1496.4601, -52.373
1496.4701, -52.138
1496.4801, -52.407
1496.4901, -51.532
1496.5002, -51.471
1496.5102, -52.885
1496.5202, -52.271
1496.5302, -51.179
1496.5402, -51.941
1496.5502, -52.873
1496.5602, -51.888
1496.5702, -51.480
1496.5802, -51.410
1496.5902, -51.386
1496.6002, -51.191
1496.6102, -52.543
1496.6202, -51.526
1496.6302, -51.990
